gene_id,module,module_color,gene_name
ENSG00000104635,0,#cccccc,SLC39A14
ENSG00000204540,0,#cccccc,PSORS1C1
ENSG00000121236,0,#cccccc,TRIM6
ENSG00000111218,0,#cccccc,PRMT8
ENSG00000152154,0,#cccccc,TMEM178A
ENSG00000134184,0,#cccccc,GSTM1
ENSG00000169684,0,#cccccc,CHRNA5
ENSG00000147813,0,#cccccc,NAPRT
ENSG00000132436,7,#f45deb,FIGNL1
ENSG00000054938,0,#cccccc,CHRDL2
ENSG00000102466,7,#f45deb,FGF14
ENSG00000243449,7,#f45deb,C4orf48
ENSG00000026103,6,#8197f4,FAS
ENSG00000127955,0,#cccccc,GNAI1
ENSG00000185189,0,#cccccc,NRBP2
ENSG00000124780,7,#f45deb,KCNK17
ENSG00000196074,0,#cccccc,SYCP2
ENSG00000025039,0,#cccccc,RRAGD
ENSG00000013573,7,#f45deb,DDX11
ENSG00000197582,0,#cccccc,GPX1P1
ENSG00000134463,0,#cccccc,ECHDC3
ENSG00000151702,6,#8197f4,FLI1
ENSG00000124126,6,#8197f4,PREX1
ENSG00000198736,0,#cccccc,MSRB1
ENSG00000137486,7,#f45deb,ARRB1
ENSG00000168004,0,#cccccc,PLAAT5
ENSG00000101000,0,#cccccc,PROCR
ENSG00000083454,0,#cccccc,P2RX5
ENSG00000174080,0,#cccccc,CTSF
ENSG00000065361,0,#cccccc,ERBB3
ENSG00000197540,6,#8197f4,GZMM
ENSG00000144655,7,#f45deb,CSRNP1
ENSG00000149809,0,#cccccc,TM7SF2
ENSG00000129450,6,#8197f4,SIGLEC9
ENSG00000117461,0,#cccccc,PIK3R3
ENSG00000182534,0,#cccccc,MXRA7
ENSG00000154258,7,#f45deb,ABCA9
ENSG00000142303,0,#cccccc,ADAMTS10
ENSG00000132793,0,#cccccc,LPIN3
ENSG00000168062,0,#cccccc,BATF2
ENSG00000234678,0,#cccccc,ELF3-AS1
ENSG00000162814,0,#cccccc,SPATA17
ENSG00000155850,0,#cccccc,SLC26A2
ENSG00000164850,7,#f45deb,GPER1
ENSG00000213442,0,#cccccc,RPL18AP3
ENSG00000161638,0,#cccccc,ITGA5
ENSG00000228486,4,#34af8a,C2orf92
ENSG00000179456,0,#cccccc,ZBTB18
ENSG00000172346,5,#37aabb,CSDC2
ENSG00000138411,7,#f45deb,HECW2
ENSG00000136352,0,#cccccc,NKX2-1
ENSG00000134222,7,#f45deb,PSRC1
ENSG00000103647,7,#f45deb,CORO2B
ENSG00000241106,6,#8197f4,HLA-DOB
ENSG00000144395,7,#f45deb,CCDC150
ENSG00000247516,0,#cccccc,MIR4458HG
ENSG00000134954,6,#8197f4,ETS1
ENSG00000244486,5,#37aabb,SCARF2
ENSG00000242887,1,#f77189,IGHJ3
ENSG00000197380,7,#f45deb,DACT3
ENSG00000081059,0,#cccccc,TCF7
ENSG00000133026,7,#f45deb,MYH10
ENSG00000010319,7,#f45deb,SEMA3G
ENSG00000139292,0,#cccccc,LGR5
ENSG00000144619,7,#f45deb,CNTN4
ENSG00000134201,7,#f45deb,GSTM5
ENSG00000152495,6,#8197f4,CAMK4
ENSG00000173156,0,#cccccc,RHOD
ENSG00000166016,0,#cccccc,ABTB2
ENSG00000128340,6,#8197f4,RAC2
ENSG00000117016,0,#cccccc,RIMS3
ENSG00000119138,7,#f45deb,KLF9
ENSG00000228315,4,#34af8a,GUSBP11
ENSG00000142609,7,#f45deb,CFAP74
ENSG00000184588,6,#8197f4,PDE4B
ENSG00000112576,0,#cccccc,CCND3
ENSG00000166265,7,#f45deb,CYYR1
ENSG00000105122,6,#8197f4,RASAL3
ENSG00000186642,7,#f45deb,PDE2A
ENSG00000105492,6,#8197f4,SIGLEC6
ENSG00000164087,7,#f45deb,POC1A
ENSG00000273373,0,#cccccc,AL355488.1
ENSG00000213928,0,#cccccc,IRF9
ENSG00000110318,0,#cccccc,CEP126
ENSG00000221923,0,#cccccc,ZNF880
ENSG00000160781,0,#cccccc,PAQR6
ENSG00000100342,0,#cccccc,APOL1
ENSG00000167208,6,#8197f4,SNX20
ENSG00000116962,0,#cccccc,NID1
ENSG00000171435,0,#cccccc,KSR2
ENSG00000197461,7,#f45deb,PDGFA
ENSG00000147799,0,#cccccc,ARHGAP39
ENSG00000100116,0,#cccccc,GCAT
ENSG00000196295,4,#34af8a,GARS1-DT
ENSG00000198075,7,#f45deb,SULT1C4
ENSG00000188706,0,#cccccc,ZDHHC9
ENSG00000269834,0,#cccccc,ZNF528-AS1
ENSG00000178199,0,#cccccc,ZC3H12D
ENSG00000139597,6,#8197f4,N4BP2L1
ENSG00000179406,3,#82a931,LINC00174
ENSG00000104524,7,#f45deb,PYCR3
ENSG00000036448,7,#f45deb,MYOM2
ENSG00000104447,0,#cccccc,TRPS1
ENSG00000173535,0,#cccccc,TNFRSF10C
ENSG00000088756,0,#cccccc,ARHGAP28
ENSG00000168918,6,#8197f4,INPP5D
ENSG00000167701,0,#cccccc,GPT
ENSG00000167037,0,#cccccc,SGSM1
ENSG00000118777,7,#f45deb,ABCG2
ENSG00000138964,6,#8197f4,PARVG
ENSG00000204381,0,#cccccc,LAYN
ENSG00000164764,7,#f45deb,SBSPON
ENSG00000154134,0,#cccccc,ROBO3
ENSG00000113140,0,#cccccc,SPARC
ENSG00000100522,7,#f45deb,GNPNAT1
ENSG00000204815,7,#f45deb,TTC25
ENSG00000101004,0,#cccccc,NINL
ENSG00000147459,0,#cccccc,DOCK5
ENSG00000230202,0,#cccccc,AL450405.1
ENSG00000170525,0,#cccccc,PFKFB3
ENSG00000283098,0,#cccccc,AL132857.1
ENSG00000169992,0,#cccccc,NLGN2
ENSG00000073464,0,#cccccc,CLCN4
ENSG00000221955,7,#f45deb,SLC12A8
ENSG00000261534,0,#cccccc,AL596244.1
ENSG00000118997,7,#f45deb,DNAH7
ENSG00000258498,7,#f45deb,DIO3OS
ENSG00000110042,0,#cccccc,DTX4
ENSG00000198121,0,#cccccc,LPAR1
ENSG00000163393,0,#cccccc,SLC22A15
ENSG00000176383,7,#f45deb,B3GNT4
ENSG00000130294,0,#cccccc,KIF1A
ENSG00000058866,0,#cccccc,DGKG
ENSG00000078725,0,#cccccc,BRINP1
ENSG00000140443,0,#cccccc,IGF1R
ENSG00000102265,0,#cccccc,TIMP1
ENSG00000152503,0,#cccccc,TRIM36
ENSG00000172167,7,#f45deb,MTBP
ENSG00000115884,0,#cccccc,SDC1
ENSG00000267530,7,#f45deb,LINC01836
ENSG00000128965,0,#cccccc,CHAC1
ENSG00000261971,0,#cccccc,MMP25-AS1
ENSG00000127946,0,#cccccc,HIP1
ENSG00000204577,6,#8197f4,LILRB3
ENSG00000136881,0,#cccccc,BAAT
ENSG00000173705,0,#cccccc,SUSD5
ENSG00000143434,0,#cccccc,SEMA6C
ENSG00000111796,6,#8197f4,KLRB1
ENSG00000174837,6,#8197f4,ADGRE1
ENSG00000150281,0,#cccccc,CTF1
ENSG00000074181,0,#cccccc,NOTCH3
ENSG00000070778,7,#f45deb,PTPN21
ENSG00000101457,0,#cccccc,DNTTIP1
ENSG00000272556,0,#cccccc,GTF2IP13
ENSG00000180694,0,#cccccc,TMEM64
ENSG00000168453,0,#cccccc,HR
ENSG00000146733,7,#f45deb,PSPH
ENSG00000133665,7,#f45deb,DYDC2
ENSG00000274605,0,#cccccc,PCCA-DT
ENSG00000163565,0,#cccccc,IFI16
ENSG00000118308,6,#8197f4,IRAG2
ENSG00000205363,7,#f45deb,INSYN1
ENSG00000180340,0,#cccccc,FZD2
ENSG00000113721,5,#37aabb,PDGFRB
ENSG00000227191,6,#8197f4,TRGC2
ENSG00000162630,0,#cccccc,B3GALT2
ENSG00000026652,0,#cccccc,AGPAT4
ENSG00000163435,0,#cccccc,ELF3
ENSG00000142920,0,#cccccc,AZIN2
ENSG00000101224,0,#cccccc,CDC25B
ENSG00000198517,0,#cccccc,MAFK
ENSG00000024422,7,#f45deb,EHD2
ENSG00000255769,0,#cccccc,GOLGA2P10
ENSG00000163430,0,#cccccc,FSTL1
ENSG00000101134,0,#cccccc,DOK5
ENSG00000181444,0,#cccccc,ZNF467
ENSG00000162755,0,#cccccc,KLHDC9
ENSG00000253729,7,#f45deb,PRKDC
ENSG00000251442,6,#8197f4,LINC01094
ENSG00000163600,6,#8197f4,ICOS
ENSG00000198888,0,#cccccc,MT-ND1
ENSG00000101347,6,#8197f4,SAMHD1
ENSG00000110881,0,#cccccc,ASIC1
ENSG00000197093,0,#cccccc,GAL3ST4
ENSG00000280099,0,#cccccc,AL603750.1
ENSG00000187688,6,#8197f4,TRPV2
ENSG00000116985,0,#cccccc,BMP8B
ENSG00000167700,0,#cccccc,MFSD3
ENSG00000168234,0,#cccccc,TTC39C
ENSG00000026036,3,#82a931,RTEL1-TNFRSF6B
ENSG00000167747,7,#f45deb,C19orf48
ENSG00000117834,7,#f45deb,SLC5A9
ENSG00000038295,7,#f45deb,TLL1
ENSG00000162599,0,#cccccc,NFIA
ENSG00000134198,5,#37aabb,TSPAN2
ENSG00000161267,0,#cccccc,BDH1
ENSG00000071242,7,#f45deb,RPS6KA2
ENSG00000119686,6,#8197f4,FLVCR2
ENSG00000189343,0,#cccccc,RPS2P46
ENSG00000272068,0,#cccccc,AL365181.2
ENSG00000136732,6,#8197f4,GYPC
ENSG00000213949,7,#f45deb,ITGA1
ENSG00000169903,0,#cccccc,TM4SF4
ENSG00000107798,6,#8197f4,LIPA
ENSG00000257588,0,#cccccc,AC025154.2
ENSG00000102890,0,#cccccc,ELMO3
ENSG00000102174,0,#cccccc,PHEX
ENSG00000102048,0,#cccccc,ASB9
ENSG00000103241,7,#f45deb,FOXF1
ENSG00000177989,0,#cccccc,ODF3B
ENSG00000151718,7,#f45deb,WWC2
ENSG00000226137,0,#cccccc,BAIAP2-DT
ENSG00000108960,0,#cccccc,MMD
ENSG00000181350,0,#cccccc,LRRC75A
ENSG00000150637,6,#8197f4,CD226
ENSG00000057019,0,#cccccc,DCBLD2
ENSG00000198768,0,#cccccc,APCDD1L
ENSG00000100292,6,#8197f4,HMOX1
ENSG00000167861,0,#cccccc,HID1
ENSG00000244405,7,#f45deb,ETV5
ENSG00000176619,7,#f45deb,LMNB2
ENSG00000162104,7,#f45deb,ADCY9
ENSG00000037280,7,#f45deb,FLT4
ENSG00000250067,3,#82a931,YJEFN3
ENSG00000116983,0,#cccccc,HPCAL4
ENSG00000086696,0,#cccccc,HSD17B2
ENSG00000056558,0,#cccccc,TRAF1
ENSG00000198763,0,#cccccc,MT-ND2
ENSG00000214708,7,#f45deb,AC116407.1
ENSG00000111057,7,#f45deb,KRT18
ENSG00000159259,7,#f45deb,CHAF1B
ENSG00000130303,0,#cccccc,BST2
ENSG00000253339,0,#cccccc,AC111149.2
ENSG00000171291,0,#cccccc,ZNF439
ENSG00000178026,0,#cccccc,LRRC75B
ENSG00000185112,0,#cccccc,FAM43A
ENSG00000162676,6,#8197f4,GFI1
ENSG00000105538,7,#f45deb,RASIP1
ENSG00000170214,0,#cccccc,ADRA1B
ENSG00000174059,7,#f45deb,CD34
ENSG00000184925,0,#cccccc,LCN12
ENSG00000148175,7,#f45deb,STOM
ENSG00000204103,6,#8197f4,MAFB
ENSG00000134070,0,#cccccc,IRAK2
ENSG00000134256,6,#8197f4,CD101
ENSG00000169242,0,#cccccc,EFNA1
ENSG00000136295,0,#cccccc,TTYH3
ENSG00000131398,0,#cccccc,KCNC3
ENSG00000260565,4,#34af8a,ERVK13-1
ENSG00000250328,0,#cccccc,MGC32805
ENSG00000267128,0,#cccccc,RNF157-AS1
ENSG00000175455,0,#cccccc,CCDC14
ENSG00000087903,7,#f45deb,RFX2
ENSG00000083720,0,#cccccc,OXCT1
ENSG00000178150,0,#cccccc,ZNF114
ENSG00000086730,6,#8197f4,LAT2
ENSG00000170915,7,#f45deb,PAQR8
ENSG00000231991,0,#cccccc,ANXA2P2
ENSG00000147852,0,#cccccc,VLDLR
ENSG00000154548,0,#cccccc,SRSF12
ENSG00000179820,0,#cccccc,MYADM
ENSG00000213398,0,#cccccc,LCAT
ENSG00000196632,0,#cccccc,WNK3
ENSG00000163519,6,#8197f4,TRAT1
ENSG00000015285,6,#8197f4,WAS
ENSG00000100068,0,#cccccc,LRP5L
ENSG00000120162,6,#8197f4,MOB3B
ENSG00000198780,0,#cccccc,FAM169A
ENSG00000182253,7,#f45deb,SYNM
ENSG00000134955,6,#8197f4,SLC37A2
ENSG00000121957,0,#cccccc,GPSM2
ENSG00000256802,0,#cccccc,AC022613.1
ENSG00000111788,0,#cccccc,AC009533.1
ENSG00000196924,0,#cccccc,FLNA
ENSG00000180871,7,#f45deb,CXCR2
ENSG00000196711,0,#cccccc,ALKAL1
ENSG00000204634,0,#cccccc,TBC1D8
ENSG00000255717,7,#f45deb,SNHG1
ENSG00000141622,0,#cccccc,RNF165
ENSG00000269858,4,#34af8a,EGLN2
ENSG00000107821,0,#cccccc,KAZALD1
ENSG00000163453,5,#37aabb,IGFBP7
ENSG00000150630,0,#cccccc,VEGFC
ENSG00000121966,6,#8197f4,CXCR4
ENSG00000174899,0,#cccccc,SLC66A1L
ENSG00000157470,0,#cccccc,FAM81A
ENSG00000139734,0,#cccccc,DIAPH3
ENSG00000108375,0,#cccccc,RNF43
ENSG00000227671,0,#cccccc,AL390728.4
ENSG00000139174,7,#f45deb,PRICKLE1
ENSG00000185133,0,#cccccc,INPP5J
ENSG00000171680,0,#cccccc,PLEKHG5
ENSG00000104998,0,#cccccc,IL27RA
ENSG00000150995,7,#f45deb,ITPR1
ENSG00000205403,0,#cccccc,CFI
ENSG00000010932,0,#cccccc,FMO1
ENSG00000225697,0,#cccccc,SLC26A6
ENSG00000213203,6,#8197f4,GIMAP1
ENSG00000179240,0,#cccccc,GVQW3
ENSG00000162706,6,#8197f4,CADM3
ENSG00000156427,0,#cccccc,FGF18
ENSG00000116016,7,#f45deb,EPAS1
ENSG00000163354,0,#cccccc,DCST2
ENSG00000106852,7,#f45deb,LHX6
ENSG00000245849,4,#34af8a,RAD51-AS1
ENSG00000115841,7,#f45deb,RMDN2
ENSG00000054277,0,#cccccc,OPN3
ENSG00000157368,7,#f45deb,IL34
ENSG00000167676,0,#cccccc,PLIN4
ENSG00000160326,6,#8197f4,SLC2A6
ENSG00000110660,7,#f45deb,SLC35F2
ENSG00000183765,7,#f45deb,CHEK2
ENSG00000129422,0,#cccccc,MTUS1
ENSG00000106546,0,#cccccc,AHR
ENSG00000108511,0,#cccccc,HOXB6
ENSG00000115604,6,#8197f4,IL18R1
ENSG00000269113,0,#cccccc,TRABD2B
ENSG00000204396,0,#cccccc,VWA7
ENSG00000075643,0,#cccccc,MOCOS
ENSG00000135905,6,#8197f4,DOCK10
ENSG00000187185,0,#cccccc,AC092118.1
ENSG00000121691,7,#f45deb,CAT
ENSG00000129595,7,#f45deb,EPB41L4A
ENSG00000057657,0,#cccccc,PRDM1
ENSG00000182326,0,#cccccc,C1S
ENSG00000114115,0,#cccccc,RBP1
ENSG00000081189,7,#f45deb,MEF2C
ENSG00000226608,0,#cccccc,FTLP3
ENSG00000185561,7,#f45deb,TLCD2
ENSG00000163513,7,#f45deb,TGFBR2
ENSG00000126218,7,#f45deb,F10
ENSG00000163508,6,#8197f4,EOMES
ENSG00000076555,7,#f45deb,ACACB
ENSG00000170955,0,#cccccc,CAVIN3
ENSG00000155846,6,#8197f4,PPARGC1B
ENSG00000163564,6,#8197f4,PYHIN1
ENSG00000108342,0,#cccccc,CSF3
ENSG00000271605,6,#8197f4,MILR1
ENSG00000213071,7,#f45deb,LPAL2
ENSG00000187068,0,#cccccc,C3orf70
ENSG00000263961,7,#f45deb,RHEX
ENSG00000152078,0,#cccccc,TLCD4
ENSG00000158163,0,#cccccc,DZIP1L
ENSG00000155849,7,#f45deb,ELMO1
ENSG00000167895,6,#8197f4,TMC8
ENSG00000149557,7,#f45deb,FEZ1
ENSG00000144426,0,#cccccc,NBEAL1
ENSG00000168071,0,#cccccc,CCDC88B
ENSG00000088726,0,#cccccc,TMEM40
ENSG00000181104,0,#cccccc,F2R
ENSG00000128656,0,#cccccc,CHN1
ENSG00000088387,7,#f45deb,DOCK9
ENSG00000136052,0,#cccccc,SLC41A2
ENSG00000113810,7,#f45deb,SMC4
ENSG00000129116,0,#cccccc,PALLD
ENSG00000267508,0,#cccccc,ZNF285
ENSG00000137726,7,#f45deb,FXYD6
ENSG00000165568,0,#cccccc,AKR1E2
ENSG00000100097,0,#cccccc,LGALS1
ENSG00000123119,7,#f45deb,NECAB1
ENSG00000173258,0,#cccccc,ZNF483
ENSG00000141934,7,#f45deb,PLPP2
ENSG00000115232,6,#8197f4,ITGA4
ENSG00000148200,0,#cccccc,NR6A1
ENSG00000132182,0,#cccccc,NUP210
ENSG00000124615,7,#f45deb,MOCS1
ENSG00000167191,0,#cccccc,GPRC5B
ENSG00000204410,3,#82a931,MSH5
ENSG00000172156,0,#cccccc,CCL11
ENSG00000178473,0,#cccccc,UCN3
ENSG00000172638,5,#37aabb,EFEMP2
ENSG00000105289,0,#cccccc,TJP3
ENSG00000131584,0,#cccccc,ACAP3
ENSG00000126947,7,#f45deb,ARMCX1
ENSG00000231752,0,#cccccc,EMBP1
ENSG00000138639,7,#f45deb,ARHGAP24
ENSG00000109943,6,#8197f4,CRTAM
ENSG00000126803,0,#cccccc,HSPA2
ENSG00000112964,7,#f45deb,GHR
ENSG00000025708,0,#cccccc,TYMP
ENSG00000166073,0,#cccccc,GPR176
ENSG00000215030,0,#cccccc,RPL13P12
ENSG00000004776,7,#f45deb,HSPB6
ENSG00000183145,0,#cccccc,RIPPLY3
ENSG00000169914,0,#cccccc,OTUD3
ENSG00000236699,0,#cccccc,ARHGEF38
ENSG00000086205,0,#cccccc,FOLH1
ENSG00000145990,7,#f45deb,GFOD1
ENSG00000158716,0,#cccccc,DUSP23
ENSG00000197558,0,#cccccc,SSPOP
ENSG00000082014,0,#cccccc,SMARCD3
ENSG00000131370,7,#f45deb,SH3BP5
ENSG00000180096,6,#8197f4,SEPTIN1
ENSG00000247746,0,#cccccc,USP51
ENSG00000139835,0,#cccccc,GRTP1
ENSG00000138678,0,#cccccc,GPAT3
ENSG00000112972,0,#cccccc,HMGCS1
ENSG00000139626,2,#c69432,ITGB7
ENSG00000134532,7,#f45deb,SOX5
ENSG00000101871,0,#cccccc,MID1
ENSG00000128408,0,#cccccc,RIBC2
ENSG00000183853,5,#37aabb,KIRREL1
ENSG00000173114,7,#f45deb,LRRN3
ENSG00000228203,7,#f45deb,GRASLND
ENSG00000157110,0,#cccccc,RBPMS
ENSG00000173269,7,#f45deb,MMRN2
ENSG00000124224,0,#cccccc,PPP4R1L
ENSG00000077420,6,#8197f4,APBB1IP
ENSG00000196220,0,#cccccc,SRGAP3
ENSG00000198108,0,#cccccc,CHSY3
ENSG00000186088,7,#f45deb,GSAP
ENSG00000143167,7,#f45deb,GPA33
ENSG00000102554,0,#cccccc,KLF5
ENSG00000128610,0,#cccccc,FEZF1
ENSG00000158292,0,#cccccc,GPR153
ENSG00000074047,0,#cccccc,GLI2
ENSG00000120149,0,#cccccc,MSX2
ENSG00000134716,0,#cccccc,CYP2J2
ENSG00000222009,0,#cccccc,BTBD19
ENSG00000197989,0,#cccccc,SNHG12
ENSG00000132698,0,#cccccc,RAB25
ENSG00000287189,7,#f45deb,AL121956.7
ENSG00000122176,5,#37aabb,FMOD
ENSG00000173848,0,#cccccc,NET1
ENSG00000189129,7,#f45deb,PLAC9
ENSG00000185920,7,#f45deb,PTCH1
ENSG00000008513,0,#cccccc,ST3GAL1
ENSG00000150938,7,#f45deb,CRIM1
ENSG00000171408,7,#f45deb,PDE7B
ENSG00000135916,0,#cccccc,ITM2C
ENSG00000133519,0,#cccccc,ZDHHC8P1
ENSG00000070729,0,#cccccc,CNGB1
ENSG00000165929,0,#cccccc,TC2N
ENSG00000068366,0,#cccccc,ACSL4
ENSG00000286289,7,#f45deb,AL133482.1
ENSG00000196839,0,#cccccc,ADA
ENSG00000166532,0,#cccccc,RIMKLB
ENSG00000103187,6,#8197f4,COTL1
ENSG00000176463,7,#f45deb,SLCO3A1
ENSG00000163154,6,#8197f4,TNFAIP8L2
ENSG00000171777,6,#8197f4,RASGRP4
ENSG00000228065,0,#cccccc,LINC01515
ENSG00000169744,7,#f45deb,LDB2
ENSG00000146904,0,#cccccc,EPHA1
ENSG00000143344,7,#f45deb,RGL1
ENSG00000071282,7,#f45deb,LMCD1
ENSG00000144191,0,#cccccc,CNGA3
ENSG00000160145,0,#cccccc,KALRN
ENSG00000128512,7,#f45deb,DOCK4
ENSG00000112419,7,#f45deb,PHACTR2
ENSG00000124507,0,#cccccc,PACSIN1
ENSG00000184292,0,#cccccc,TACSTD2
ENSG00000163534,0,#cccccc,FCRL1
ENSG00000185842,7,#f45deb,DNAH14
ENSG00000161960,4,#34af8a,EIF4A1
ENSG00000112182,0,#cccccc,BACH2
ENSG00000173530,0,#cccccc,TNFRSF10D
ENSG00000158457,0,#cccccc,TSPAN33
ENSG00000229754,6,#8197f4,CXCR2P1
ENSG00000102935,7,#f45deb,ZNF423
ENSG00000166508,7,#f45deb,MCM7
ENSG00000114857,4,#34af8a,NKTR
ENSG00000174808,0,#cccccc,BTC
ENSG00000167371,0,#cccccc,PRRT2
ENSG00000214193,0,#cccccc,SH3D21
ENSG00000099625,0,#cccccc,CBARP
ENSG00000132680,3,#82a931,KHDC4
ENSG00000145623,0,#cccccc,OSMR
ENSG00000265206,0,#cccccc,AC004687.1
ENSG00000088899,0,#cccccc,LZTS3
ENSG00000182648,0,#cccccc,LINC01006
ENSG00000143355,0,#cccccc,LHX9
ENSG00000117643,6,#8197f4,MAN1C1
ENSG00000164023,7,#f45deb,SGMS2
ENSG00000130720,0,#cccccc,FIBCD1
ENSG00000123329,6,#8197f4,ARHGAP9
ENSG00000174944,7,#f45deb,P2RY14
ENSG00000140538,7,#f45deb,NTRK3
ENSG00000213468,0,#cccccc,FIRRE
ENSG00000131055,7,#f45deb,COX4I2
ENSG00000139190,0,#cccccc,VAMP1
ENSG00000129244,7,#f45deb,ATP1B2
ENSG00000108448,0,#cccccc,TRIM16L
ENSG00000187372,0,#cccccc,PCDHB13
ENSG00000100365,6,#8197f4,NCF4
ENSG00000235961,0,#cccccc,PNMA6A
ENSG00000113758,7,#f45deb,DBN1
ENSG00000128872,6,#8197f4,TMOD2
ENSG00000123453,0,#cccccc,SARDH
ENSG00000170382,0,#cccccc,LRRN2
ENSG00000172292,0,#cccccc,CERS6
ENSG00000069424,6,#8197f4,KCNAB2
ENSG00000204186,0,#cccccc,ZDBF2
ENSG00000113369,0,#cccccc,ARRDC3
ENSG00000268686,0,#cccccc,AC010643.1
ENSG00000185338,0,#cccccc,SOCS1
ENSG00000106560,6,#8197f4,GIMAP2
ENSG00000115902,0,#cccccc,SLC1A4
ENSG00000173320,0,#cccccc,STOX2
ENSG00000108773,0,#cccccc,KAT2A
ENSG00000110328,7,#f45deb,GALNT18
ENSG00000103021,0,#cccccc,CCDC113
ENSG00000143375,0,#cccccc,CGN
ENSG00000160284,0,#cccccc,SPATC1L
ENSG00000284753,7,#f45deb,EEF1AKMT4
ENSG00000135454,0,#cccccc,B4GALNT1
ENSG00000182575,7,#f45deb,NXPH3
ENSG00000203778,0,#cccccc,FAM229B
ENSG00000168306,0,#cccccc,ACOX2
ENSG00000279382,4,#34af8a,AC018665.1
ENSG00000128203,0,#cccccc,ASPHD2
ENSG00000087494,0,#cccccc,PTHLH
ENSG00000118276,0,#cccccc,B4GALT6
ENSG00000187634,0,#cccccc,SAMD11
ENSG00000035862,5,#37aabb,TIMP2
ENSG00000196937,0,#cccccc,FAM3C
ENSG00000158806,0,#cccccc,NPM2
ENSG00000141576,0,#cccccc,RNF157
ENSG00000161692,7,#f45deb,DBF4B
ENSG00000131477,7,#f45deb,RAMP2
ENSG00000248712,0,#cccccc,CCDC153
ENSG00000185900,0,#cccccc,POMK
ENSG00000247982,0,#cccccc,LINC00926
ENSG00000238045,0,#cccccc,AC009133.1
ENSG00000166033,0,#cccccc,HTRA1
ENSG00000115738,0,#cccccc,ID2
ENSG00000150753,7,#f45deb,CCT5
ENSG00000109586,0,#cccccc,GALNT7
ENSG00000283041,0,#cccccc,AC008038.1
ENSG00000230838,0,#cccccc,LINC01614
ENSG00000178821,0,#cccccc,TMEM52
ENSG00000143776,0,#cccccc,CDC42BPA
ENSG00000128833,0,#cccccc,MYO5C
ENSG00000239887,0,#cccccc,C1orf226
ENSG00000138448,0,#cccccc,ITGAV
ENSG00000004478,7,#f45deb,FKBP4
ENSG00000189369,7,#f45deb,GSPT2
ENSG00000106683,0,#cccccc,LIMK1
ENSG00000188060,0,#cccccc,RAB42
ENSG00000152213,6,#8197f4,ARL11
ENSG00000130775,6,#8197f4,THEMIS2
ENSG00000162711,6,#8197f4,NLRP3
ENSG00000197696,0,#cccccc,NMB
ENSG00000185697,0,#cccccc,MYBL1
ENSG00000177706,0,#cccccc,FAM20C
ENSG00000198743,0,#cccccc,SLC5A3
ENSG00000103742,0,#cccccc,IGDCC4
ENSG00000128383,6,#8197f4,APOBEC3A
ENSG00000255310,7,#f45deb,AF131215.5
ENSG00000114315,0,#cccccc,HES1
ENSG00000175305,7,#f45deb,CCNE2
ENSG00000205885,0,#cccccc,C1RL-AS1
ENSG00000121933,0,#cccccc,TMIGD3
ENSG00000161010,4,#34af8a,MRNIP
ENSG00000177103,0,#cccccc,DSCAML1
ENSG00000110013,0,#cccccc,SIAE
ENSG00000141854,0,#cccccc,MISP3
ENSG00000121310,4,#34af8a,ECHDC2
ENSG00000101222,7,#f45deb,SPEF1
ENSG00000237973,0,#cccccc,MTCO1P12
ENSG00000106484,7,#f45deb,MEST
ENSG00000164400,0,#cccccc,CSF2
ENSG00000147003,0,#cccccc,CLTRN
ENSG00000100906,0,#cccccc,NFKBIA
ENSG00000158113,0,#cccccc,LRRC43
ENSG00000196935,0,#cccccc,SRGAP1
ENSG00000169855,0,#cccccc,ROBO1
ENSG00000179241,0,#cccccc,LDLRAD3
ENSG00000247828,0,#cccccc,TMEM161B-AS1
ENSG00000163995,0,#cccccc,ABLIM2
ENSG00000198435,0,#cccccc,NRARP
ENSG00000007129,6,#8197f4,CEACAM21
ENSG00000128917,0,#cccccc,DLL4
ENSG00000198938,0,#cccccc,MT-CO3
ENSG00000183826,0,#cccccc,BTBD9
ENSG00000132554,7,#f45deb,RGS22
ENSG00000137310,7,#f45deb,TCF19
ENSG00000104953,0,#cccccc,TLE6
ENSG00000171310,0,#cccccc,CHST11
ENSG00000243364,7,#f45deb,EFNA4
ENSG00000119632,0,#cccccc,IFI27L2
ENSG00000205084,0,#cccccc,TMEM231
ENSG00000214274,0,#cccccc,ANG
ENSG00000130881,0,#cccccc,LRP3
ENSG00000147655,7,#f45deb,RSPO2
ENSG00000148803,0,#cccccc,FUOM
ENSG00000130300,0,#cccccc,PLVAP
ENSG00000134115,7,#f45deb,CNTN6
ENSG00000122591,0,#cccccc,FAM126A
ENSG00000146094,6,#8197f4,DOK3
ENSG00000277476,0,#cccccc,AC005332.5
ENSG00000177602,7,#f45deb,HASPIN
ENSG00000186529,0,#cccccc,CYP4F3
ENSG00000213160,0,#cccccc,KLHL23
ENSG00000178053,0,#cccccc,MLF1
ENSG00000100197,0,#cccccc,CYP2D6
ENSG00000171791,0,#cccccc,BCL2
ENSG00000198712,0,#cccccc,MT-CO2
ENSG00000205181,0,#cccccc,LINC00654
ENSG00000138119,0,#cccccc,MYOF
ENSG00000110723,0,#cccccc,EXPH5
ENSG00000002746,0,#cccccc,HECW1
ENSG00000180611,0,#cccccc,MB21D2
ENSG00000135740,0,#cccccc,SLC9A5
ENSG00000251364,0,#cccccc,AC107884.1
