gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000088340,861.3190648962311,4.16095244285631,0.21336750711592,19.50134066381398,1.0694205703782377e-84,1.6395709558647752e-82,FER1L4,transcribed_unitary_pseudogene,Up
ENSG00000093009,468.8901286554887,3.214596394108604,0.16485844125773047,19.499131312803595,1.116627023655784e-84,1.7020493996417934e-82,CDC45,protein_coding,Up
ENSG00000106089,677.3309756258913,3.113319896477641,0.1598403655776889,19.47768253172845,1.6979302342190837e-84,2.5732425446182323e-82,STX1A,protein_coding,Up
ENSG00000101057,2317.766773275267,3.8293497845750477,0.19662546133659195,19.475350539774713,1.7770384566384943e-84,2.6777430915175484e-82,MYBL2,protein_coding,Up
ENSG00000137507,2089.357759962874,-2.352137144829216,0.12087273570500091,-19.459617018760834,2.4158332060469304e-84,3.6196319115600885e-82,LRRC32,protein_coding,Down
ENSG00000115507,273.9300154554487,3.358468983276096,0.1726368936035697,19.453947028195664,2.698386241388749e-84,4.0201381460690013e-82,OTX1,protein_coding,Up
ENSG00000101210,2867.3892453314324,6.386840183393362,0.32851688486321573,19.441436582636065,3.4438606527189967e-84,5.101944124280895e-82,EEF1A2,protein_coding,Up
ENSG00000110492,13978.750789165293,3.0902915111693545,0.15904716388589482,19.430032172006676,4.3009241990816765e-84,6.336054253060549e-82,MDK,protein_coding,Up
ENSG00000101311,1350.0245769205078,3.202880636018822,0.16491982555484974,19.420834488777665,5.144714730077332e-84,7.537007079563292e-82,FERMT1,protein_coding,Up
ENSG00000101331,110.41053822514215,-2.5101617085760206,0.12935520484066673,-19.405185215916994,6.976667104505253e-84,1.016434870418804e-81,CCM2L,protein_coding,Down
ENSG00000115306,21670.08862316857,-1.7808531843346822,0.0918145503127365,-19.396197860456578,8.309446842198881e-84,1.2039566660922226e-81,SPTBN1,protein_coding,Down
ENSG00000163815,461.1264417997934,-3.7385914930294635,0.19281659600783527,-19.389365700022744,9.489995067736458e-84,1.36749273189186e-81,CLEC3B,protein_coding,Down
ENSG00000249751,46.056265019954566,-2.252802952310606,0.11624024172414842,-19.380576974854964,1.1257766827715803e-83,1.613409300254705e-81,ECSCR,protein_coding,Down
ENSG00000122952,1394.0662224376222,2.6214500123184634,0.13530108278447392,19.37493742377707,1.2561412676385892e-83,1.7905105528448431e-81,ZWINT,protein_coding,Up
ENSG00000008300,774.9618017414006,3.40928639062949,0.17631904224506326,19.335894451439753,2.6798050194271613e-83,3.7992719549620563e-81,CELSR3,protein_coding,Up
ENSG00000129810,141.03653510369134,3.1995060829401245,0.16547891320914293,19.334826540082375,2.735864376161752e-83,3.8580076791115194e-81,SGO1,protein_coding,Up
ENSG00000109674,215.4926546652681,4.264964245949049,0.22072098310806107,19.322876266190775,3.4488729323183616e-83,4.837594639640169e-81,NEIL3,protein_coding,Up
ENSG00000104967,271.94091262466645,-2.391657644951728,0.12378493287989051,-19.321072357589532,3.571534852034838e-83,4.98314148402956e-81,NOVA2,protein_coding,Down
ENSG00000051341,277.73359814128213,3.2533414602941106,0.16853443993867281,19.30371894004545,4.997937403707702e-83,6.936611017672216e-81,POLQ,protein_coding,Up
ENSG00000148773,3394.914610023367,3.1110689940194756,0.1611866360033634,19.30103556447793,5.264357558903472e-83,7.268120881062019e-81,MKI67,protein_coding,Up
ENSG00000085999,196.08825081382193,3.141596998197251,0.16279145134669074,19.29829221502984,5.5513782544293744e-83,7.624471071317844e-81,RAD54L,protein_coding,Up
ENSG00000127564,452.2681638119653,3.0033739033415356,0.15577680143464354,19.2799818437767,7.910426616554476e-83,1.080818393153065e-80,PKMYT1,protein_coding,Up
ENSG00000164466,2125.139996473904,1.5024234653677488,0.0779279109144389,19.279657926636034,7.960115341690674e-83,1.0820012451566139e-80,SFXN1,protein_coding,Up
ENSG00000112742,462.3244244554892,3.2863143036505402,0.17064171467664552,19.25856353399802,1.1965201768836809e-82,1.6180634392011623e-80,TTK,protein_coding,Up
ENSG00000096063,1985.4742359630739,1.5752049647544202,0.08192083108582571,19.228381156242556,2.1421100163226976e-82,2.8820123025729355e-80,SRPK1,protein_coding,Up
ENSG00000176435,1549.9094656977709,-2.2797240520790245,0.11868183749956936,-19.20870202306479,3.129940724930498e-82,4.169368150078495e-80,CLEC14A,protein_coding,Down
ENSG00000138160,1169.1362418784727,2.6906869106105,0.14007653411456752,19.208691360180342,3.1305835939155936e-82,4.169368150078495e-80,KIF11,protein_coding,Up
ENSG00000114790,1151.1107069098643,-2.6791028476640575,0.13950225974556005,-19.204727239189584,3.3789413379693045e-82,4.4775217629271636e-80,ARHGEF26,protein_coding,Down
ENSG00000157554,1011.3314896744919,-2.150341480630983,0.11206406431737298,-19.188501628328158,4.6176224396891804e-82,6.0883351867301844e-80,ERG,protein_coding,Down
ENSG00000080986,530.6915646745025,3.1345377302004036,0.16365269415674838,19.15359686775525,9.03270391590208e-82,1.1850368271758102e-79,NDC80,protein_coding,Up
ENSG00000137825,638.8669225886873,5.1993748924541725,0.2717243724840092,19.13473879771367,1.2972783287474572e-81,1.693526214310418e-79,ITPKA,protein_coding,Up
ENSG00000180198,2904.5337888170834,1.7610329899105739,0.09206493436717873,19.12816211748025,1.4717200490134886e-81,1.9117860932258962e-79,RCC1,protein_coding,Up
ENSG00000032444,3572.6587757802636,-1.5529412633340467,0.08135014414940414,-19.089594487773525,3.0815211791610257e-81,3.9833192889449136e-79,PNPLA6,protein_coding,Down
ENSG00000224215,15.467881911458297,-5.265922088260068,0.27596228008847873,-19.08203572811369,3.561145807909193e-81,4.5808495099788005e-79,AL606469.1,lncRNA,Down
ENSG00000130307,142.17636311784884,-2.287256114211917,0.11991366631761678,-19.074190494298072,4.1377973063288925e-81,5.296782279994801e-79,USHBP1,protein_coding,Down
ENSG00000170323,981.6802911111408,-4.907834603412617,0.2575841856876693,-19.053322665404448,6.166130514348634e-81,7.855114090018043e-79,FABP4,protein_coding,Down
ENSG00000185686,1116.845337151321,7.581407476770298,0.39803145554537833,19.047257122888283,6.9236182721753965e-81,8.777683357560828e-79,PRAME,protein_coding,Up
ENSG00000197465,38.00323606037024,-3.3227648389858446,0.1750803985288359,-18.978508541826187,2.567822574291478e-80,3.2398794872758984e-78,GYPE,protein_coding,Down
ENSG00000169252,446.55883311335975,-3.1051659815029766,0.16367403451570087,-18.97164685095549,2.9259495030955244e-80,3.6741565903156655e-78,ADRB2,protein_coding,Down
ENSG00000127329,2273.544951333834,-2.625371856409417,0.1384016598753724,-18.969222325610154,3.0640588199076385e-80,3.82934744459547e-78,PTPRB,protein_coding,Down
ENSG00000173269,1422.682894292246,-2.117986339693555,0.11180384003962326,-18.943770973724526,4.970617928525069e-80,6.182792206377645e-78,MMRN2,protein_coding,Down
ENSG00000215595,20.09065403512259,-2.558080628340889,0.13508881116048263,-18.936287960236346,5.7297137736782666e-80,7.093547052201685e-78,C20orf202,protein_coding,Down
ENSG00000175643,683.2374014059333,2.2869100167529983,0.12078320281379466,18.934007076121432,5.9833119315835835e-80,7.372894188591546e-78,RMI2,protein_coding,Up
ENSG00000171004,1985.2773543143146,3.6951091539107823,0.19526197754519722,18.92385399536106,7.25502720216167e-80,8.898375224232708e-78,HS6ST2,protein_coding,Up
ENSG00000166736,377.4074057171896,5.9254155578353584,0.31313978742940834,18.922589194038892,7.431258474486127e-80,9.072328054268479e-78,HTR3A,protein_coding,Up
ENSG00000121152,669.7583794826312,2.9800774990746066,0.15751880720102057,18.918867861102612,7.974916261981858e-80,9.69117704278625e-78,NCAPH,protein_coding,Up
ENSG00000072571,599.0653728029771,3.011333704172057,0.15924626156880514,18.909917724322575,9.450410067118742e-80,1.1431528140822073e-77,HMMR,protein_coding,Up
ENSG00000144655,3290.5445756690888,-2.372077874802336,0.1254632677171869,-18.90655263458749,1.0073044851740207e-79,1.2129049896821426e-77,CSRNP1,protein_coding,Down
ENSG00000144481,325.4710309069162,6.604753896890579,0.34995987776211346,18.87288891265468,1.9058888952767236e-79,2.284467734929418e-77,TRPM8,protein_coding,Up
ENSG00000120913,995.4853292277775,-1.9708200290236908,0.10445164786028673,-18.868252147250335,2.0806727378850685e-79,2.482685072309016e-77,PDLIM2,protein_coding,Down
ENSG00000104760,1827.761893197,7.485137264489962,0.3967730687572979,18.865033576834183,2.2113087661803844e-79,2.626676223611565e-77,FGL1,protein_coding,Up
ENSG00000128059,866.9786857944467,1.9113190577636672,0.10135087478542933,18.858436711179206,2.50518024092453e-79,2.9624037198735363e-77,PPAT,protein_coding,Up
ENSG00000204305,14650.859625125879,-4.9864656587626826,0.26490189725882596,-18.82382010231731,4.818216017152784e-79,5.6721587666213806e-77,AGER,protein_coding,Down
ENSG00000259153,237.14265331153197,2.896690171461862,0.15418005954052091,18.787709513762167,9.520053353849094e-79,1.1157502530711138e-76,AC004816.1,lncRNA,Up
ENSG00000109805,584.3920163103406,3.193966223738256,0.17009917072016278,18.77708286416506,1.1629639983130603e-78,1.3569628599785575e-76,NCAPG,protein_coding,Up
ENSG00000117394,7916.191108614057,3.5153682278634784,0.1872452646227638,18.77413687841859,1.2292947406552659e-78,1.428039749386756e-76,SLC2A1,protein_coding,Up
ENSG00000121691,5706.361646831207,-1.9067914626821243,0.10164580189057851,-18.759175757546597,1.62906069975885e-78,1.8841373093263544e-76,CAT,protein_coding,Down
ENSG00000091844,502.81607298315816,3.6646079199888644,0.19542519224986937,18.751972955990855,1.8654049357768338e-78,2.1480667317220572e-76,RGS17,protein_coding,Up
ENSG00000135476,673.9816416225805,3.1424719291217693,0.16779856747051375,18.727644559146654,2.9466784517864143e-78,3.3784309032003367e-76,ESPL1,protein_coding,Up
ENSG00000228288,209.86441420807756,2.760623812458209,0.147421903466242,18.726008466512315,3.0386224927263633e-78,3.468765157281134e-76,PCAT6,lncRNA,Up
ENSG00000146670,1024.5007964469332,2.992104936377234,0.1597931506048819,18.724863519186542,3.1046615979346283e-78,3.5288761352386266e-76,CDCA5,protein_coding,Up
ENSG00000136492,339.08666018662046,2.65044183170038,0.14163622947415427,18.713021672071775,3.8775388383090955e-78,4.3884420243008946e-76,BRIP1,protein_coding,Up
ENSG00000133800,636.264106596687,-3.2308143933113564,0.17277267865486687,-18.699799172329072,4.969150993356478e-78,5.599850927128647e-76,LYVE1,protein_coding,Down
ENSG00000047648,285.34635078812306,-2.385737628525649,0.12769096668659818,-18.683683665588887,6.721646842924542e-78,7.542545840337028e-76,ARHGAP6,protein_coding,Down
ENSG00000136114,275.7864981587077,-2.235052754603859,0.11963758923456631,-18.681860516444576,6.955214761211641e-78,7.771568358184364e-76,THSD1,protein_coding,Down
ENSG00000177303,1902.003438211212,-1.6935772141145813,0.09066883721980283,-18.67871328281124,7.377615309380489e-78,8.208764375880317e-76,CASKIN2,protein_coding,Down
ENSG00000111961,1971.597035456322,-1.8761722715394853,0.10045845227407509,-18.676101702431477,7.747475464470491e-78,8.584072604961633e-76,SASH1,protein_coding,Down
ENSG00000079462,1187.2615354606392,2.2951499450704334,0.12303431390925007,18.65455149986314,1.1597118202835498e-77,1.2795648828818914e-75,PAFAH1B3,protein_coding,Up
ENSG00000171056,309.753090612395,-2.9195021668975434,0.15659953918024966,-18.643108288697643,1.4364634831022784e-77,1.5783142520586285e-75,SOX7,protein_coding,Down
ENSG00000230650,70.64863879941504,4.148141702671553,0.2229435801627065,18.606239747492154,2.859986892221281e-77,3.1293715497043646e-75,AC140479.2,processed_pseudogene,Up
ENSG00000105974,12919.540844129417,-3.421923220048254,0.1839450124935201,-18.602968211322388,3.0400000149918053e-77,3.3125950576584255e-75,CAV1,protein_coding,Down
ENSG00000255624,55.905213430224535,3.54945342440235,0.19128754806102685,18.55559057754225,7.349521999357775e-77,7.97559239189566e-75,C10orf88B,transcribed_processed_pseudogene,Up
ENSG00000246430,71.24986909483073,-3.575544865387502,0.19271445449098787,-18.553589427588626,7.628361122418835e-77,8.24425749172888e-75,LINC00968,lncRNA,Down
ENSG00000130675,117.1472356998044,4.335543774774803,0.2336928462685826,18.552317043509213,7.81111484131886e-77,8.407310137370545e-75,MNX1,protein_coding,Up
ENSG00000070614,5641.731846346066,-1.588914200891764,0.08568052015808056,-18.544637660464915,9.010586878984908e-77,9.658909593448455e-75,NDST1,protein_coding,Down
ENSG00000268388,482.2147263659885,-3.9230940794360816,0.2116670366815024,-18.534270337705923,1.092616864408814e-76,1.166490150383013e-74,FENDRR,lncRNA,Down
ENSG00000188833,226.8264774128172,4.700230455017801,0.2540089722657452,18.504190671266528,1.910266558040537e-76,2.0311987554648774e-74,ENTPD8,protein_coding,Up
ENSG00000145247,5013.288737226273,2.1876246103266674,0.1183202011095572,18.489020385462855,2.5311076766840634e-76,2.680534515428062e-74,OCIAD2,protein_coding,Up
ENSG00000278259,1935.31758849538,1.6549835800296295,0.08960746792276017,18.46925952038051,3.650572492823574e-76,3.850623865430306e-74,MYO19,protein_coding,Up
ENSG00000141934,3890.85153280724,2.4335293110915157,0.13178788363474062,18.46550110658286,3.9137437612888874e-76,4.111769840047329e-74,PLPP2,protein_coding,Up
ENSG00000164266,9306.079629118118,6.698332126935717,0.36280143041629287,18.462805174857724,4.114089971341379e-76,4.305101291439371e-74,SPINK1,protein_coding,Up
ENSG00000286256,34.64278235007373,-3.657359159798631,0.1981286061604213,-18.45952096809953,4.3720185195594065e-76,4.556922069596108e-74,AC084871.3,lncRNA,Down
ENSG00000263893,74.12331984146337,5.308118947355295,0.28781674872532,18.442703459280395,5.968124561524088e-76,6.196041129424811e-74,AC080037.2,lncRNA,Up
ENSG00000179066,62.87389584426751,5.6792681422131155,0.3079552950330391,18.441859041922992,6.062069468985513e-76,6.2688930155744305e-74,AC020907.1,lncRNA,Up
ENSG00000161835,581.8059434256318,-2.332491871762587,0.12666444427111184,-18.414732604598452,1.0008239516864371e-75,1.0309268596082557e-73,TAMALIN,protein_coding,Down
ENSG00000167964,172.09972349941526,3.657992751396243,0.19868907784282883,18.41063832552419,1.0794280896549747e-75,1.1075688219533728e-73,RAB26,protein_coding,Up
ENSG00000117758,3319.8873823219496,-1.0566439445233216,0.0574783998588171,-18.38332220658077,1.7868273617812892e-75,1.8263037802392478e-73,STX12,protein_coding,Down
ENSG00000116014,82.00439312911516,6.294336511612309,0.34248084011505053,18.378652976609832,1.947446884792214e-75,1.9827866545162426e-73,KISS1R,protein_coding,Up
ENSG00000124602,689.3403147774466,3.095076176888008,0.16843352173895929,18.375654352729157,2.0581090321539148e-75,2.0873975068422587e-73,UNC5CL,protein_coding,Up
ENSG00000125319,298.01052129202486,2.7597213048083797,0.15031158177146267,18.360004414059894,2.7458483258796044e-75,2.7742536533887036e-73,HROB,protein_coding,Up
ENSG00000102683,43.822087428367496,-3.829621407506069,0.20862046501022682,-18.35688271195415,2.9082999782054233e-75,2.92717062691897e-73,SGCG,protein_coding,Down
ENSG00000263586,11.431291513810818,-2.8029966540102027,0.1527595833374253,-18.34907239710625,3.357962242977565e-75,3.3668997850691405e-73,HID1-AS1,lncRNA,Down
ENSG00000225938,12.988467654841376,-2.5390392791333487,0.13847581374112009,-18.33561551680116,4.301201469255785e-75,4.296313740313449e-73,AL109741.1,lncRNA,Down
ENSG00000135363,688.5110690569933,-1.9148534359232376,0.10450301097340099,-18.323428369069887,5.38135380033092e-75,5.3549547062160887e-73,LMO2,protein_coding,Down
ENSG00000138821,8290.16784978471,-2.5138665138366147,0.13732469151136778,-18.3060051777252,7.411156688804748e-75,7.347075258788768e-73,SLC39A8,protein_coding,Down
ENSG00000166292,1163.751238626447,-4.347831308135153,0.237576990398679,-18.300725591476848,8.16541436230603e-75,8.064493510637078e-73,TMEM100,protein_coding,Down
ENSG00000184661,265.4588780602441,2.9532130983281015,0.16145057028255663,18.291747704326138,9.627820042023827e-75,9.473343824931654e-73,CDCA2,protein_coding,Up
ENSG00000169856,73.66984295744547,6.588080821629227,0.3601999401908195,18.29006639517798,9.929408179252097e-75,9.733772999512186e-73,ONECUT1,protein_coding,Up
ENSG00000125810,5671.666262996032,-2.2313677827449845,0.12213123510040388,-18.270246599165077,1.4280395897439931e-74,1.3947186659833e-72,CD93,protein_coding,Down
ENSG00000127831,1191.6538106174771,7.058701789147754,0.3865068710053376,18.26281062167786,1.636462272337014e-74,1.5923804472888213e-72,VIL1,protein_coding,Up
ENSG00000105538,695.557051044258,-2.291557627885781,0.12549194191810353,-18.260595802886368,1.7042134586750844e-74,1.6522098862228668e-72,RASIP1,protein_coding,Down
ENSG00000182272,523.1926004073099,4.788350948169122,0.2624077851138975,18.247747284215478,2.1561893168955625e-74,2.082736713792527e-72,B4GALNT4,protein_coding,Up
ENSG00000114812,1201.6260853791273,-3.2048377554620022,0.17600764132700425,-18.208514876395284,4.41768351523613e-74,4.251617310101341e-72,VIPR1,protein_coding,Down
ENSG00000171509,102.04541195495761,-3.12687671937688,0.17183870245508653,-18.196580134176415,5.493194395112003e-74,5.267474043603764e-72,RXFP1,protein_coding,Down
ENSG00000131153,542.6016812623297,2.87332370411649,0.15800401943150527,18.185130444495275,6.769419000802744e-74,6.467738371419143e-72,GINS2,protein_coding,Up
